,Unnamed: 0,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,clean
0,144797.0,1297d74a0352f548,extended comments about this the comments by britishwatcher show the problems at present i gave him a simple choice assume good faith and take me at my word or buy the book instead he chose option c whine and assume bad faith he asserts i have not provided an alternate text written from the source instead of the current text if he had bothered to read the discussion he would realise i have said more than once that it is not possible to construct an accurate non misleading sentence that belongs in the lead of the article from that source so i cannot do that the problems are quite simple the original sentence which was copied to the lead complete with egregious modifications of the original sentence to mean something completely different did not match the source and is therefore unsourced it is impossible to construct an accurate non misleading sentence that belongs in the lead of the article from that source various editors have produced no sources at all to support any figures about injuries or opinions they have said should be included in the lead various editors refuse to allow an unsourced as the text does not match the source in any way sentence to be removed from the article they are so insistent on retaining an incorrect unsourced sentence not only that they keep proposing equally incorrect unsourced sentences that either cite zero sources or inaccurately cite the existing source i have asked many times why the reader should be misled it is quite telling that nobody dare give me a straight policy based answer to that question especially when the protection policy allows for its removal when one side discussion involves nothing more than assumptions of bad faith stalling stonewalling and making things up from thin air it is obvious where the problem lies,0.0,0.0,0.0,0.0,0.0,0.0,1
1,154777.0,b34ab06cdaecdca0,guffey was  years old when he was cast in the movie which he confirms on the making of cek documentary on the dvd he likely turned  just as filming began but i ve amended the artcile to reflect he was cast when he was  8018025,0.0,0.0,0.0,0.0,0.0,0.0,1
2,56497.0,96edafb4c4e924d7,looks like it is my spaces i guess i will start filtering for spaces as well was trying not to do that cause it will bring in so many more hits but will do what we must,0.0,0.0,0.0,0.0,0.0,0.0,1
3,25441.0,43584f4425d5df97,never mind got rid of it now i thought this page was protected,0.0,0.0,0.0,0.0,0.0,0.0,1
4,139165.0,e8d141bd8c5eff32,wp nl hello i am nl gebruiker ev wannabe in the dutch language wikipedia i would like to change my username to nl gebruiker ev thank you already  pt hello i am pt usuário ev wannabe in the portuguese language wikipedia i would like to usurp the account pt usuário ev thank you already,0.0,0.0,0.0,0.0,0.0,0.0,1
5,105800.0,36108ddea61138c8,please do not vandalize pages as you did with this edit to ear if you continue to do so you will be blocked from editing,0.0,0.0,0.0,0.0,0.0,0.0,1
6,118129.0,770cfdd459e40b7e,support all the sources call it an islamic center or something to that effect the article should comply with its sources,0.0,0.0,0.0,0.0,0.0,0.0,1
7,33153.0,583c444640a4e9de,go read a book you re blocked for  hours it wont last forever after that please feel free to register and join the community,0.0,0.0,0.0,0.0,0.0,0.0,1
8,83528.0,df78e53d35775f59,wt hnb attention everyone chat ©,0.0,0.0,0.0,0.0,0.0,0.0,1
9,98361.0,0e25b514f0cd6d02,most sources list the film as sci fi;,0.0,0.0,0.0,0.0,0.0,0.0,1
10,80597.0,d7a3146ffa1ab52d,greetings again thanks for your note i would always thought trout slapping was something done between friends or at least acquaintances but in this case i did not detect any such connotation and the reason given just did not click with me not to mention those little gems acceptable and the procedure be that as it may there plenty o stuff waiting to be done so in the immortal words of blind boy fuller let keep on truckin,0.0,0.0,0.0,0.0,0.0,0.0,1
11,113411.0,5e84011bafcb66bf,bcs ada festival hello hi john thanks for a lovely day,0.0,0.0,0.0,0.0,0.0,0.0,1
12,31694.0,542a64a458e2a07d,you re right i guess the thing to do is trim it back to what can be sourced remove references to their trademark squabbles with loveys block any edit warriors and hope they get bored and go away protect again as a last resort,0.0,0.0,0.0,0.0,0.0,0.0,1
13,68868.0,b83d3f7b59bea06e,listas goseling carel politician work group yes politician,0.0,0.0,0.0,0.0,0.0,0.0,1
14,22440.0,3b3f9770d4f3b170,croatian debate please check out,0.0,0.0,0.0,0.0,0.0,0.0,1
15,140897.0,f1ff44af8f4d65b3,just you can to make me a minor change for  example for n to change cfg to beg and  digit decoder set from beg to abcef to n,0.0,0.0,0.0,0.0,0.0,0.0,1
16,154059.0,a7cd5214c23361b4,redirect talk azide alkyne huisgen cycloaddition,0.0,0.0,0.0,0.0,0.0,0.0,1
17,92760.0,f80891f3b5322f5f,reasons for merger say a article can be merged in the condition of if it is duplicate overlaps have very few text or content it depends upon the quality of the article as well instead of questing me support the merger proposal there are numerous examples on wikipedia have a look of these two article gonda district and gonda uttar pradesh talk contribs,0.0,0.0,0.0,0.0,0.0,0.0,1
